TestId,Date,Athlete Code,Stage,L|R Peak Force,L|R Avg. Force
LN8uL3DjMkZW8YA0ZaDo,9/26/2023,MFB078,Propulsive,0.4039,2.3162
6HTAmbxvZ9FOYzVt4bqe,9/26/2023,MFB078,Propulsive,-0.8085,-1.3553
Uk5VqbHr3Q9FSZaeziFy,9/19/2023,MFB078,Propulsive,-2.1583,-1.9536
sdtbtEg21EFrP3Dtwy8J,9/19/2023,MFB078,Propulsive,-0.7067,0.8137
4NPj6ZvrWfebOGyblVuI,9/12/2023,MFB078,Propulsive,0.0509,2.3127
hUsSKuPiKd3TEjZ7LTMo,9/12/2023,MFB078,Propulsive,-2.1383,0.3251
SmKoQxVOnDrrVXiZXKU1,8/29/2023,MFB078,Propulsive,-1.1331,0.617
va6cO652VXyrvvvilEZG,8/29/2023,MFB078,Propulsive,-0.9958,1.4302
UG9VpwQ4m4xsiwYXzBlC,8/29/2023,MFB078,Propulsive,0.3139,0.4759
o4uaYdS32rlHMsCjl9Tj,10/17/2023,MFB079,Propulsive,1.0242,-0.6483
yFT8XlhsJqFtLIWoX5am,10/17/2023,MFB079,Propulsive,-0.4074,-1.8244
e8zPDjc3pM0TWDSfCOi1,10/10/2023,MFB079,Propulsive,1.8946,1.102
azDa63KFghc5aAisgKH1,10/10/2023,MFB079,Propulsive,1.4506,1.2918
dT1a64fl9DJwbpaVs6rs,10/3/2023,MFB079,Propulsive,3.4566,0.7922
UgGLdBOj96bdPom7r50H,10/3/2023,MFB079,Propulsive,-0.1657,-2.0787
oX6BTvs06Ynz3GTQrvdl,9/26/2023,MFB079,Propulsive,1.1208,-0.3451
m5GPLGin0PhuprsMSbiQ,9/26/2023,MFB079,Propulsive,0.8485,0.5406
ko84nN7P0qMG5HFzh1jh,9/19/2023,MFB079,Propulsive,2.5804,-0.2968
CFapIQi33KTqqiHGuoam,9/19/2023,MFB079,Propulsive,1.5728,-0.8047
CjEFKuEA40zbDq31Fs72,9/12/2023,MFB079,Propulsive,4.6215,2.3431
JSiaE3dMSUt5TbA3yliu,9/12/2023,MFB079,Propulsive,0.79,-0.7634
Qc4EkJRWlKG3dXBSXds1,8/29/2023,MFB079,Propulsive,4.2954,1.6676
veK4d3aLdQofR5LKOru0,8/29/2023,MFB079,Propulsive,3.4617,-0.2105
NEKVLcbdklUIxnUUN4vR,8/29/2023,MFB079,Propulsive,-0.3147,-0.8274
eV8li79DmxbCvQk40k4C,10/17/2023,MFB080,Propulsive,3.7469,1.3845
7kzICiXreTp86CUKIPVC,10/17/2023,MFB080,Propulsive,7.6293,3.3745
Vy4Yc84PrH7bZejAUY8g,10/3/2023,MFB080,Propulsive,6.0556,3.5894
o7liz8rX9vHq4kabGS0d,10/3/2023,MFB080,Propulsive,6.4056,3.4041
NcF0wTJIVuus60pAEZ54,9/26/2023,MFB080,Propulsive,3.7037,1.7957
TGya01jB1klg10HcKlAt,9/26/2023,MFB080,Propulsive,4.7566,2.9922
W6uTZNmGKOPng5NBjKsx,9/19/2023,MFB080,Propulsive,4.2441,1.432
xI5lbJTtqolWFVPrdGnG,9/19/2023,MFB080,Propulsive,4.4032,3.289
QnJyJIOQ6lyWeWtUFg94,9/12/2023,MFB080,Propulsive,8.5506,7.5327
XmfvpQVuW0Lz5v3Sbbgz,9/12/2023,MFB080,Propulsive,6.4165,3.5824
nM90mJhm2hZXidBAycMA,8/29/2023,MFB080,Propulsive,7.531,6.1472
b3xBv2mq80YGNh5VZQTB,8/29/2023,MFB080,Propulsive,7.6142,5.6601
zzXFhE3vMu8Ri52t1lDN,8/29/2023,MFB080,Propulsive,5.5995,3.7504
66whBjOwbuFDzjju0x38,10/17/2023,MFB081,Propulsive,4.1567,0.5356
MWvRDbIONUV7a0X1Z1vE,10/17/2023,MFB081,Propulsive,5.5583,3.1239
hu3ZYglG0IUeZQGr4QWq,10/10/2023,MFB081,Propulsive,-0.7222,-1.8273
7rXETspY0DhRYwqVXVGY,10/10/2023,MFB081,Propulsive,2.2831,1.0105
vulujMrwsG69cT547R4n,10/3/2023,MFB081,Propulsive,-0.5629,-0.1283
1PUiCCKg9oVm8vzQplvA,10/3/2023,MFB081,Propulsive,1.5218,3.5656
k4rGIdNDfMh8YO88EfT9,9/26/2023,MFB081,Propulsive,0.0,2.0646
f8uG6ue9BnGSalWlv1IR,9/26/2023,MFB081,Propulsive,3.4097,3.14
L3pVLAUW0UWCfJU13rCB,9/19/2023,MFB081,Propulsive,-3.1031,-1.0484
AdMVqQyWC91ZhjJxyVxj,9/19/2023,MFB081,Propulsive,0.3573,-0.8182
MEBiodi3PBTscFA8OrAQ,9/12/2023,MFB081,Propulsive,-0.7257,-0.17
lMYoj3TLLCeP3PgeglfS,9/12/2023,MFB081,Propulsive,8.9796,6.3771
NTASNQ41zNt7v9525RNJ,8/29/2023,MFB081,Propulsive,1.9205,-0.5085
h4XCnITWTIztH8znVv3V,8/29/2023,MFB081,Propulsive,0.0457,0.9666
wJHGzlZxgYH1MbSudS2Q,8/29/2023,MFB081,Propulsive,4.9448,5.6085
JmQgwFiVBqqVI5WJGdWI,10/3/2023,MFB082,Propulsive,3.8049,5.3735
BDQqxcN9vukz2kmABfCj,10/3/2023,MFB082,Propulsive,4.0354,4.8559
9L6ya2EbWuBCv1vDlLh2,9/19/2023,MFB082,Propulsive,-0.5143,-2.1597
F3eVp67R7tdNJe8vGEPI,9/19/2023,MFB082,Propulsive,0.6217,-2.7036
MwMjBcIDwMnHrqGXO7NY,9/12/2023,MFB082,Propulsive,-2.284,-3.7968
Bhh6auC28Sz5PickERN7,9/12/2023,MFB082,Propulsive,-1.8616,-5.4563
VS4MckwsZGAK3vd9n96Q,8/29/2023,MFB082,Propulsive,-0.5486,-3.3824
aOkwdvAw9hsh79xaL1iz,8/29/2023,MFB082,Propulsive,0.9935,-1.8112
wqVpNuLVCaFZNVek1zqV,8/29/2023,MFB082,Propulsive,-0.6272,-3.0983
pxvJPcHij23LYudN9Kfe,10/17/2023,MFB083,Propulsive,-0.5775,0.5461
rbQPlip6Ri4NxwF86akn,10/17/2023,MFB083,Propulsive,-1.6818,-1.2181
944ysBtJymCl3jlBBsdF,10/3/2023,MFB083,Propulsive,2.1312,3.2309
guNSrQWw8fmTApzMaUMY,10/3/2023,MFB083,Propulsive,-0.7383,-0.3887
CKSiug8vCmlKqrqwWEaQ,9/26/2023,MFB083,Propulsive,0.3876,0.7831
Yrj8xPXYPGRpkFDDoZCU,9/26/2023,MFB083,Propulsive,-1.5283,-1.7402
8SkCfU0csF55jGCoixNS,9/19/2023,MFB083,Propulsive,-1.3197,-0.5348
ze9piOXLMpLOZLrRBbtw,9/19/2023,MFB083,Propulsive,0.7481,1.9782
rgPXSDirOD3BEHqSzpYL,9/12/2023,MFB083,Propulsive,0.1425,1.632
QVEWTjS1ghSceQERtjiR,9/12/2023,MFB083,Propulsive,1.7712,1.3491
sojQe8W7dSwrdbiPVGV0,8/29/2023,MFB083,Propulsive,-2.4315,-0.1661
tlmGvxGLuQaPHRclZyYS,8/29/2023,MFB083,Propulsive,-0.6486,-1.0673
3tobbvzUA3yIb3Z510WH,8/29/2023,MFB083,Propulsive,-0.1021,-0.415
DQ22UQsocxnKRdcisNti,10/17/2023,MFB084,Propulsive,-0.2956,-0.1148
uySMQzmUC8AkNsi6Tjv4,10/17/2023,MFB084,Propulsive,-0.5269,1.4512
kxNSRrgiBaoabwncwo59,10/10/2023,MFB084,Propulsive,-1.0319,-0.1061
IWI6ZJbxCWLjTfaEq0t4,10/10/2023,MFB084,Propulsive,0.0484,0.9549
byqyKJRi6VINiE1YF42l,10/3/2023,MFB084,Propulsive,-2.9683,-2.1419
BULqahPjrniUpYNzwWNv,10/3/2023,MFB084,Propulsive,-1.8659,0.6833
BYJxpBqUjouw1MHSunML,9/19/2023,MFB084,Propulsive,-3.4146,0.2584
DIDOYu7hizn6mmJx9yVy,9/19/2023,MFB084,Propulsive,-0.93,-0.2267
eFsglazMgHA6CxMG9XQJ,9/12/2023,MFB084,Propulsive,-0.4475,0.8322
s9vqyIpDotzSytJiWfmI,9/12/2023,MFB084,Propulsive,-1.185,-0.1714
XnSGR0YLjlrB09m4gSBa,8/29/2023,MFB084,Propulsive,1.8041,0.8766
1BVZRTWcp3uqz9MMlxO2,8/29/2023,MFB084,Propulsive,-0.8571,-0.2492
DRg6zYTjwgXN7TX7hQ4t,8/29/2023,MFB084,Propulsive,0.8316,2.2219
PRZXbRcbogDOr3a1HDES,10/10/2023,MFB085,Propulsive,1.0761,1.1471
2yh4mUAXoyWLLyrVg83E,10/10/2023,MFB085,Propulsive,1.2248,0.9063
qYncUzdLZ5Y75JkV7m2r,10/3/2023,MFB085,Propulsive,1.2065,4.0471
kXEBQ16RlffIlzE9mryL,10/3/2023,MFB085,Propulsive,0.0358,-0.8497
MvK04zvrAqUjp855rnTO,9/26/2023,MFB085,Propulsive,1.1041,0.8306
kHzjrRK6ZtQRLyTunao5,9/26/2023,MFB085,Propulsive,0.1868,1.8666
733EdYQ89OT0dQBjfrLV,9/19/2023,MFB085,Propulsive,1.8045,0.8915
vUPqY7TOlXkNi1tosnMA,9/19/2023,MFB085,Propulsive,1.5625,1.8275
e6k1WkWKjbP2u7wB0Tj5,9/12/2023,MFB085,Propulsive,1.8405,3.0059
2f2TY9zrZng5slRUeaXq,9/12/2023,MFB085,Propulsive,0.0,-0.6738
CUMkoN8gsf5MPZ2opuhQ,8/29/2023,MFB085,Propulsive,0.6902,1.0447
SPIYj6LtRMfEG6PX3QCw,8/29/2023,MFB085,Propulsive,-0.2459,0.3696
XNzsJcXpWMWu2D1uIIy4,8/29/2023,MFB085,Propulsive,1.1275,-0.0056
P9BFoUMFPeMwPGgQOHLl,10/17/2023,MFB086,Propulsive,5.0279,0.4946
HFeQdEWfCto4IOID5dna,10/17/2023,MFB086,Propulsive,-1.7735,-6.3103
4mI2WNpzHXSrD9OPfOdD,10/10/2023,MFB086,Propulsive,-1.9383,-4.7809
V40CUflbkzzmXIJfw5yS,10/10/2023,MFB086,Propulsive,0.7494,-0.9993
EYZPrcXGyan1GHLsNdtf,10/3/2023,MFB086,Propulsive,-1.7986,-5.7325
vP1aIacDwa1V5yYxafEU,10/3/2023,MFB086,Propulsive,0.2312,-2.4742
22YwOM7VSQ6Nd3FzzuaQ,9/26/2023,MFB086,Propulsive,-4.2504,-7.0433
esVOABAcZGaVK7bUgtoG,9/26/2023,MFB086,Propulsive,-0.3597,-3.4286
jduubogwgXgwBtaiCgQM,9/19/2023,MFB086,Propulsive,1.8669,-3.1585
JKKZOWczDUK9h7NB5yPI,9/19/2023,MFB086,Propulsive,0.0479,-1.4556
oWYJZMYjuCwOfv5ScRxX,9/12/2023,MFB086,Propulsive,-2.3456,-6.6286
hDWy1FRJpfdjviTAHZFY,9/12/2023,MFB086,Propulsive,-2.2355,-4.9461
HqdAbmiCF715yx80aQcY,8/29/2023,MFB086,Propulsive,-2.3797,-5.547
iFTChc5f514EcaWeMLw7,8/29/2023,MFB086,Propulsive,-2.3725,-5.6217
BTT0twePvXGeEBVxVywo,8/29/2023,MFB086,Propulsive,-1.065,-6.1613
hRROYkfMpPTn9DGqBKB8,10/17/2023,MFB087,Propulsive,5.4598,9.6114
FYbiRtCLjH5cpegi4Hgf,10/17/2023,MFB087,Propulsive,5.7208,8.2771
x1LJkgabKJWVro2JfBRL,10/3/2023,MFB087,Propulsive,8.8668,5.1831
hGabRQULGr5uTfwtCDrx,10/3/2023,MFB087,Propulsive,4.4455,8.0025
bel7IkiIiQ4g4bEpnLAH,9/26/2023,MFB087,Propulsive,2.5323,0.7062
3xMavdcilynNNLF2WFzA,9/26/2023,MFB087,Propulsive,4.3756,6.8263
a0g9o2CuNfn3yJi3p6tL,9/19/2023,MFB087,Propulsive,4.8314,6.8036
oycfuyxkzD0RCvAf4uNj,9/19/2023,MFB087,Propulsive,4.4104,5.4659
vJLMySCwvnLKXvcOhq9R,9/12/2023,MFB087,Propulsive,2.7404,3.195
tVoL0xieVxoJjO3Val7c,9/12/2023,MFB087,Propulsive,5.298,5.5684
ZsAqKWn8zB7jr3h8WZGN,8/29/2023,MFB087,Propulsive,-0.8874,-1.1136
KwqMBsr7B8TTzPjBdUzj,8/29/2023,MFB087,Propulsive,1.275,0.0922
HEHoe57MpLmWqLRQWCB4,8/29/2023,MFB087,Propulsive,2.381,1.7074
mXW00erldduG6waTaqhf,10/17/2023,MFB088,Propulsive,5.2003,3.8316
oW0yPX1NlW7E5zdTOj8P,10/17/2023,MFB088,Propulsive,6.5724,7.6395
FvkKu1P7NwDBqjnHtIwS,10/10/2023,MFB088,Propulsive,7.0787,6.229
f08Q32IPfFeXlxJDLa3l,10/10/2023,MFB088,Propulsive,8.6155,9.8714
ZHoCJ0rDaWDIzhZC0Phz,10/3/2023,MFB088,Propulsive,7.4709,7.1798
rebKqo8SwykmUWUn2bvU,10/3/2023,MFB088,Propulsive,5.2632,4.7101
nszhdRPP1EWoq6ZPFnCL,9/26/2023,MFB088,Propulsive,8.845,6.8094
ho07PSObB3sqzvZHUa2j,9/26/2023,MFB088,Propulsive,6.0905,6.203
oGulJDhQfgG7UmztnIeF,9/19/2023,MFB088,Propulsive,6.0007,6.0191
KPCCfV4rwQEjcP5qHyVM,9/19/2023,MFB088,Propulsive,4.5756,5.0795
nQuBextnY9NEBg4Pp1zw,9/12/2023,MFB088,Propulsive,5.9488,4.4373
k8ol9JycrfBeBeXgX4bm,9/12/2023,MFB088,Propulsive,3.3067,3.9768
ZDhKqGdYFsLcqdg16VbX,8/29/2023,MFB088,Propulsive,7.0262,4.7075
PuMrrpsc2mpoN7xNh09y,8/29/2023,MFB088,Propulsive,5.5868,5.2083
yDnxhCWVtJ0rQZAUY156,8/29/2023,MFB088,Propulsive,4.0152,3.5374
yKTbedeIWQu7kn79UZsr,10/17/2023,MFB089,Propulsive,-1.1551,-6.1627
ha43o9ivdz4ace7OA3Jl,10/17/2023,MFB089,Propulsive,0.7709,-4.5035
iYgv57fpleipisUYlwRo,10/10/2023,MFB089,Propulsive,2.1457,1.2677
EkLN2Ggiy4xssfnJuhW8,10/10/2023,MFB089,Propulsive,1.3036,0.5613
ZblCnkF4qJb9zIq7V8QB,10/3/2023,MFB089,Propulsive,-1.3092,-2.6462
ijZSRB5ifZgZCuVlRMlr,10/3/2023,MFB089,Propulsive,-1.8998,-2.5941
Lilhl2DCeymgg97Jnbhu,9/26/2023,MFB089,Propulsive,-0.1398,-3.5343
NPNUJZXBcMDx7qIgwcBY,9/26/2023,MFB089,Propulsive,-1.052,-2.4754
XN5iptZbUd97f8OBHzQF,9/12/2023,MFB089,Propulsive,0.0665,-1.6893
GlFhLagmvjhIpaCHu5Ow,9/12/2023,MFB089,Propulsive,-2.1066,-2.3626
gdaWv0M8CvdO6Cv04BNt,8/29/2023,MFB089,Propulsive,-0.944,-1.2198
xQgS8lda8KIF98BrvBNR,8/29/2023,MFB089,Propulsive,-0.9104,-1.8281
JlV76GfZEtpiiZF9yYvM,8/29/2023,MFB089,Propulsive,0.5533,0.2953
PUsTHa48844BdjKAXpqL,10/17/2023,MFB090,Propulsive,1.312,-3.4787
gsBsOqpwtORdDq7mcsor,10/17/2023,MFB090,Propulsive,-2.2208,-5.662
yXhSFFuwdsvahkcnrBzG,10/10/2023,MFB090,Propulsive,0.7495,-1.3892
fq9v2QVu8aJZDfsbBvFb,10/10/2023,MFB090,Propulsive,-4.077,-6.9056
1VC94tkIgAkF05xI3bUr,10/3/2023,MFB090,Propulsive,-0.1657,-0.873
34fQU6N4nuwK3JcPvpNO,10/3/2023,MFB090,Propulsive,-0.8318,-3.8416
aSnCMMLwvPVATlUnyWpo,9/26/2023,MFB090,Propulsive,-1.0096,-3.24
PdHnYpYvLdsJPtwK1jIr,9/26/2023,MFB090,Propulsive,0.0,-2.2609
Mh20Cxtcgb2gJDOxi1Og,9/19/2023,MFB090,Propulsive,0.7202,-5.9956
vqyImfKV0TCGOONC2uPU,9/19/2023,MFB090,Propulsive,0.2823,2.0537
h2ygrvlFQUChXV5dfdar,9/12/2023,MFB090,Propulsive,1.1429,-1.662
N19vEjhG1VnJc9ZzHfZV,9/12/2023,MFB090,Propulsive,1.3333,-0.2725
NVbJyfmICekVouFz7cSE,8/29/2023,MFB090,Propulsive,1.4967,-2.1582
ArOSDEy26lymXjRBvT99,8/29/2023,MFB090,Propulsive,3.1797,-3.1063
1rFOpQCz4tKL7gChIE3K,8/29/2023,MFB090,Propulsive,-2.0114,0.1618
6G9hxNyEAkrWRRy92HDA,10/17/2023,MFB091,Propulsive,2.7933,-0.3196
NtQapOFLWct8cYg8qlOD,10/17/2023,MFB091,Propulsive,0.1745,0.5815
qv9abBHihNcmi1w5YYKo,10/10/2023,MFB091,Propulsive,-1.7485,-0.0891
YChijZ0vn6nmXVZJFwrw,10/10/2023,MFB091,Propulsive,-0.5217,0.0675
kd9xemLzYWkim7e12Wne,10/3/2023,MFB091,Propulsive,4.0036,0.344
wxqmiHbLnBOiXSjSUUy8,10/3/2023,MFB091,Propulsive,3.9106,1.4727
a0cvEcCMN6KnRLZsjNKx,9/26/2023,MFB091,Propulsive,-0.7468,1.2023
bLOTnfVy5XQ2fu0OLKjP,9/26/2023,MFB091,Propulsive,4.2362,0.3133
8TkI3GATd1udpVeUYR3i,9/19/2023,MFB091,Propulsive,3.4612,0.7268
5tER9DLnX5hmDfw8Mttf,9/19/2023,MFB091,Propulsive,4.4639,3.3783
F7zuoshBPtm8niTmSArh,9/12/2023,MFB091,Propulsive,-2.5071,-3.9052
FgCC8Eho1RVsGa54JXJa,9/12/2023,MFB091,Propulsive,-2.8831,-4.8552
D97uBGXSM7eEQT6mp1zh,9/12/2023,MFB091,Propulsive,-1.522,-1.795
0Z0EgTiwMD34zMSBfDJ2,9/12/2023,MFB091,Propulsive,-0.1955,0.1372
r4ewthlmqS0CPNHbRnpQ,8/29/2023,MFB091,Propulsive,1.8828,-1.6101
LAFVrIDW45HjzYQUd22D,8/29/2023,MFB091,Propulsive,-4.0831,-0.2289
wMoNECVzHXIETgMdstt6,8/29/2023,MFB091,Propulsive,-0.8789,-1.6423
DKvFu3mKNSapAgd505sQ,10/17/2023,MFB092,Propulsive,-12.0293,-7.7137
iroU08Ar6NRFhzQhlpTg,10/17/2023,MFB092,Propulsive,-10.7044,-11.7099
5LwykPn18VEFwvLmpzWg,10/10/2023,MFB092,Propulsive,-15.7457,-10.1525
K3qWrOydWBGIVPHUF3EG,10/10/2023,MFB092,Propulsive,-9.7616,-11.3283
W6GYRUbEu712z1szlH4n,10/3/2023,MFB092,Propulsive,-11.1237,-7.1869
nhCaDC8nqdvAC4gRABQm,10/3/2023,MFB092,Propulsive,-8.4073,-10.0449
ETdpviTgzZ5G1If1Q1Pv,9/26/2023,MFB092,Propulsive,-10.0946,-7.5935
lJcHDEMw3qBpGCwikgJU,9/26/2023,MFB092,Propulsive,-4.5455,-8.1679
5zl1UBL6uTDSNFyAFuH6,9/19/2023,MFB092,Propulsive,-9.1757,-7.5244
wwQuTMmPuE2c85jbkF5O,9/19/2023,MFB092,Propulsive,-10.865,-11.8626
KcihBrppdeXzSq0WQh3B,9/12/2023,MFB092,Propulsive,-6.1927,-5.9754
zDIR5GJWw6w9S7kefsFV,9/12/2023,MFB092,Propulsive,-3.6789,-3.9186
yhzcg6V28SPn0mr1kReC,8/29/2023,MFB092,Propulsive,-1.3274,-2.0701
dWCBQURLCNsYIckQV3Gq,8/29/2023,MFB092,Propulsive,-4.5952,-6.0621
oUfhMVh5iQVji0QoNAcM,8/29/2023,MFB092,Propulsive,-6.0086,-8.0061
03vlP4P8idPluz1q7gpy,10/17/2023,MFB093,Propulsive,2.0825,1.6828
D8aoU50efEx3U21QFunD,10/17/2023,MFB093,Propulsive,2.1614,0.97
JjVRHBEzwdOh1Hd5RZ0Q,10/10/2023,MFB093,Propulsive,1.4891,1.9516
iFZNCeLeOIQIJb3n5rur,10/10/2023,MFB093,Propulsive,0.1164,-0.8916
ZKKN4MR7BVTUFN6wtTvT,10/3/2023,MFB093,Propulsive,4.7386,3.4379
LNWnyTi6UAMy9UThSGXd,10/3/2023,MFB093,Propulsive,2.9473,2.4568
hprUTFULJ7PbyQBKGsfI,9/19/2023,MFB093,Propulsive,1.2648,1.543
GkvIlqsGIXE5ceWrpPh2,9/19/2023,MFB093,Propulsive,2.1048,0.6369
AAAk8Iez9egWjK6ZDmbs,9/12/2023,MFB093,Propulsive,2.5687,2.8568
OxhcLxO4NxHXFPhH4mJC,9/12/2023,MFB093,Propulsive,2.5099,2.1848
YY4ERM4YeaKqKmgITXye,8/29/2023,MFB093,Propulsive,2.437,1.2818
D0KbSB6ZwF8qCUTHfCwG,8/29/2023,MFB093,Propulsive,4.7826,4.0103
Mxg3HNMVLGCEkGvzhSbn,8/29/2023,MFB093,Propulsive,0.5123,-0.6111
O7iznirrbV0xFBMwbzi9,10/17/2023,MFB094,Propulsive,-2.1807,-2.2455
sy9JEw7QiY8N5NJ2P1l9,10/17/2023,MFB094,Propulsive,-3.9971,-2.6541
rkpNxSI2fWlgCk56fGed,10/10/2023,MFB094,Propulsive,-2.874,-3.0322
oU92csZKTrvQzGUiFvRw,10/10/2023,MFB094,Propulsive,-1.2579,-1.9678
YelZF7brGxOJ6yrDIEIo,10/3/2023,MFB094,Propulsive,-1.1765,-2.0708
Jn485JfrSfWSZ3M15hKC,10/3/2023,MFB094,Propulsive,0.202,-0.6065
Mu9xWmQFTZMyWyapEJri,9/26/2023,MFB094,Propulsive,-1.3768,-1.4549
Sy89fExO8mIXX5eQPhEE,9/26/2023,MFB094,Propulsive,-0.9259,-0.4754
RKGdZZ8Q0Ub54cgWrjRp,9/19/2023,MFB094,Propulsive,2.1651,1.7274
qUIYsMTIazJ61WNYHt1Z,9/19/2023,MFB094,Propulsive,3.0848,2.858
vFidVGmRx0sHnFDnF2Nc,8/29/2023,MFB094,Propulsive,-2.6923,-3.3477
VOKFT8o7f1rTjP9G535S,8/29/2023,MFB094,Propulsive,-3.2572,-2.7576
mmJ04uwbmCtaVSwz19Tg,8/29/2023,MFB094,Propulsive,-6.6351,-3.8355
2ZIO4tG9hsgdOcjat3a4,9/12/2023,MFB095,Propulsive,-1.3889,-1.9247
zZ6BI9aAy022fKlQCB5c,9/12/2023,MFB095,Propulsive,2.3018,-2.4783
wtPsm5UH9U68OC9j7JDF,10/17/2023,MFB096,Propulsive,17.3894,8.8813
lDuidKM7ligpc9nCqxGb,10/17/2023,MFB096,Propulsive,4.7747,7.1603
rxkf1zJQS0ss6uqvZkwy,10/10/2023,MFB096,Propulsive,13.8375,4.6741
HEc5ERSJYzTtmPs9bawl,10/10/2023,MFB096,Propulsive,6.6448,5.8204
q5u6eKQo4fTZvV5e9pTv,10/3/2023,MFB096,Propulsive,12.61,2.2177
QMnXTH38AkzWotzmn7wx,10/3/2023,MFB096,Propulsive,8.9152,3.8276
0ITOG4QmrdlUXBDgwtpy,9/26/2023,MFB096,Propulsive,11.7391,3.5843
xzOhr1XxoM0nkbpsWzS2,9/26/2023,MFB096,Propulsive,6.9873,1.8061
DllGsagVQFulWyiAiGmg,9/19/2023,MFB096,Propulsive,4.8047,2.786
8HyjvKdLI0f2Yvd74zt2,9/19/2023,MFB096,Propulsive,5.6925,3.6043
nx7zVarpw71z69s4H3h0,9/12/2023,MFB096,Propulsive,12.1306,4.5371
pbfSIoxSAnNLfdonrzAO,9/12/2023,MFB096,Propulsive,6.0631,2.3627
6amTuoWCf363Fl5jlyu7,8/29/2023,MFB096,Propulsive,9.3496,3.7391
M3hN5We4WaMv5alBNODX,8/29/2023,MFB096,Propulsive,7.9725,3.6484
IyqSC9YWkNsOVJs7SXoL,8/29/2023,MFB096,Propulsive,5.1367,4.3291
Q79agfblDVLRT2qg26j9,10/17/2023,MFB097,Propulsive,-2.9659,-3.9649
xWQTi8tPlwKMEqfWP7Ne,10/17/2023,MFB097,Propulsive,-5.4379,-6.19
KWiomkP6US8U99hmN2OG,10/10/2023,MFB097,Propulsive,-9.3023,-7.9507
xICo8P8dCZh0PGGuKkaX,10/10/2023,MFB097,Propulsive,-6.852,-6.3052
8XeH9d4DYq3uREQ0tLnF,10/3/2023,MFB097,Propulsive,-5.0836,-4.9458
oLimcjlS7z6F5iCk7DsV,10/3/2023,MFB097,Propulsive,-5.1383,-4.0531
uuR3KmHaffUitj12hYku,9/26/2023,MFB097,Propulsive,-5.4545,-6.0933
53IUns6vamoE1OBdtnKm,9/26/2023,MFB097,Propulsive,-1.5426,-1.2824
j577AVaDgop1NAZmB8PH,9/19/2023,MFB097,Propulsive,-7.5553,-6.7826
Hcoq04fJoRM6h8MVXLXa,9/19/2023,MFB097,Propulsive,-7.7802,-8.3733
7wzdOIZE5huPjHl8NEYO,9/12/2023,MFB097,Propulsive,-7.0441,-5.8148
Fa7dn05c4cSNo14p7Qpp,9/12/2023,MFB097,Propulsive,-4.2989,-4.4984
clPhlrtrquYma7vvg387,8/29/2023,MFB097,Propulsive,-5.3763,-4.3167
fCkmvTswwtXEm4R4wbWS,8/29/2023,MFB097,Propulsive,-6.7098,-5.569
mCdjUofZzB4lfdwONbPQ,8/29/2023,MFB097,Propulsive,-1.5011,-1.1074
LXVpYUkk3AQFqN5lMIFo,10/17/2023,MFB098,Propulsive,2.0464,3.6859
bRdTvNyZkkmO1revIRFe,10/17/2023,MFB098,Propulsive,0.4355,-0.1224
Kv45KTdPHY732uAzLoo3,10/10/2023,MFB098,Propulsive,2.3171,1.9601
nd86KAvZbhedHI2RNOPA,10/10/2023,MFB098,Propulsive,1.3309,-0.436
PHot4Qxq2WpbcmJjEZ5w,10/3/2023,MFB098,Propulsive,3.649,3.8943
yy8DzhhceyqqTwZwpTnS,10/3/2023,MFB098,Propulsive,2.4583,0.2491
swMgGWqjELmxDcIqMcPZ,9/26/2023,MFB098,Propulsive,1.1226,-0.4242
TsheRqBJQNoDjGwNND9t,9/26/2023,MFB098,Propulsive,3.47,3.1233
eK5HzJ6l5TrjqL4Gff8d,9/19/2023,MFB098,Propulsive,1.0469,1.8817
OssZiFbxnHxZbln3Q3B2,9/19/2023,MFB098,Propulsive,2.2202,0.9706
ZoWaic6Yz4Elm5fWtDiK,9/12/2023,MFB098,Propulsive,1.6,-0.2299
bF9zjC27pzku7E7CAtzl,9/12/2023,MFB098,Propulsive,1.5722,-2.3176
EpL529IffEExB1P8UCsf,8/29/2023,MFB098,Propulsive,1.1407,-2.3775
KrdMfUVx4XCHHdxegvM3,8/29/2023,MFB098,Propulsive,0.797,1.9636
MtemzP02oN1hp3arC6j6,8/29/2023,MFB098,Propulsive,1.4612,0.3113
FRvlkAPvziz9gcDDUHKl,10/17/2023,MFB099,Propulsive,-0.277,-3.3963
2lewxRLPqehrLNLkAM45,10/17/2023,MFB099,Propulsive,4.0396,1.9618
bXNAq4i0WqUhrrghnyO3,10/10/2023,MFB099,Propulsive,0.6923,1.6227
cX9O8yn0E7MrwJvMD0Zy,10/10/2023,MFB099,Propulsive,2.7567,1.0044
eYLOx6s7ePPCZ4Q8AqhB,10/3/2023,MFB099,Propulsive,4.0831,4.0694
ZCkHipP7Q326mcsiiTd2,10/3/2023,MFB099,Propulsive,3.863,7.0722
qJNyFv9r3WVP8cfAKlZi,9/26/2023,MFB099,Propulsive,1.5206,2.5094
txGddfUQtsiggtABVlHp,9/26/2023,MFB099,Propulsive,0.1114,-0.8259
qaLndLQCx3caIFWpMdMP,9/19/2023,MFB099,Propulsive,4.5828,5.9143
d4zR95JhkmPZ9LSHdr5d,9/19/2023,MFB099,Propulsive,2.8316,2.9683
cdPT7L5S6bS6N21GURYC,9/12/2023,MFB099,Propulsive,4.176,1.1311
