"","TestId","Date","Time","Athlete Code","Type","Excluded","Tags","System Weight","Jump Height","Jump Momentum","Countermovement Depth","Braking RFD","Stiffness","Force at Min Displacement","Relative Force at Min Displacement","Avg. Braking Force","Avg. Relative Braking Force","Peak Braking Force","Peak Relative Braking Force","Avg. Propulsive Force","Avg. Relative Propulsive Force","Peak Propulsive Force","Peak Relative Propulsive Force","Unweighting Phase","Unweighting Phase %","Braking Phase","Braking Phase %","Propulsive Phase","Propulsive Phase %","Flight Time","Time To Takeoff","Braking Net Impulse","Propulsive Net Impulse","Positive Impulse","Positive Net Impulse","Impulse Ratio","Avg. Braking Velocity","Peak Braking Velocity","Avg. Propulsive Velocity","Takeoff Velocity","Peak Velocity","Avg. Braking Power","Avg. Relative Braking Power","Peak Braking Power","Peak Relative Braking Power","Avg. Propulsive Power","Avg. Relative Propulsive Power","Peak Relative Propulsive Power","Peak Propulsive Power","L|R Peak Braking Force","Left Force at Peak Braking Force","Right Force at Peak Braking Force","L|R Avg. Braking Force","Left Avg. Braking Force","Right Avg. Braking Force","L|R Peak Propulsive Force","Left Force at Peak Propulsive Force","Right Force at Peak Propulsive Force","L|R Avg. Propulsive Force","Left Avg. Propulsive Force","Right Avg. Propulsive Force","L|R Avg. Braking RFD","Left Avg. Braking RFD","Right Avg. Braking RFD","L|R Braking Impulse Index","L|R Propulsive Impulse Index","Time to Stabilization","Landing Stiffness","Peak Landing Force","Avg. Landing Force","Relative Peak Landing Force","L|R Peak Landing Force","Left Force at Peak Landing Force","Right Force at Peak Landing Force","L|R Avg. Landing Force","Left Avg. Landing Force","Right Avg. Landing Force","L|R Landing Impulse Index","RSI","mRSI","Braking Impulse","Relative Braking Impulse","Relative Braking Net Impulse","Propulsive Impulse","Relative Propulsive Impulse","Relative Propulsive Net Impulse"
"159","QrVMdJZBPaCgbRt0P6Hw","10/2/2023",17:27:51,"WBB015","Countermovement Jump",NA,NA,697.941,0.2595,160.5401,-0.2037,7007.3529,-8112.9825,1653,236.8395,1240.3309,177.7129,1653,236.8395,1459.3081,209.0876,1765,252.8867,0.303,46.6154,0.136,20.9231,0.211,32.4615,0.452,0.65,73.285,161.4624,476.933,234.7475,2.2032,-0.6809,-1.0335,1.4347,2.2565,2.3792,-754.6337,-10.6069,-996.0691,-14.0004,1863.445,26.1919,45.4292,3232.1024,12.8857,933,720,13.5181,704,536.3309,6.1756,937,828,6.5142,777.1848,682.1232,24.4491,4360.2941,2647.0588,23.7667,12.2578,510,-19452.2483,3929,1000.3961,562.9416,-0.6872,1951,1978,2.2677,511.5412,488.8549,4.436,0.6954,0.3993,168.205,2.3642,1.0301,308.728,4.3394,2.2695
"160","5hXIMDd2e12cH8EITNSE","10/2/2023",17:27:39,"WBB015","Countermovement Jump",NA,NA,697.713,0.2782,166.1544,-0.2177,7556.391,-7827.5933,1704,244.2265,1376.2932,197.2578,1701,243.7965,1458.7078,209.0699,1727,247.523,0.24,40.5405,0.133,22.4662,0.219,36.9932,0.467,0.592,89.7412,167.4904,502.8265,257.2315,1.8664,-0.7619,-1.2713,1.4619,2.3362,2.4529,-963.7348,-13.5503,-1502.8406,-21.1303,1909.8311,26.8526,47.2424,3360.0028,9.3474,930,771,11.3616,766.3308,609.9624,2.1424,882,845,4.0647,759,699.7078,18.607,4481.203,3075.188,20.3694,7.829,610,-25449.085,4000,959.2836,573.3016,-3.7,1926,2074,-5.6906,452.3475,506.9361,-10.77,0.7889,0.4699,182.537,2.5665,1.2618,320.2895,4.5033,2.355
"161","ufTMGDF8I0RhecNrouhX","9/25/2023",17:31:12,"WBB015","Countermovement Jump",NA,NA,681.161,0.2961,167.367,-0.2656,4482.5581,-5470.6858,1453,213.3123,1161.4477,170.51,1450,212.8718,1349.3108,198.0898,1562,229.3144,0.249,37.0536,0.172,25.5952,0.251,37.3512,0.481,0.672,82.2213,168.4141,538.7665,250.6354,2.0483,-0.7563,-1.1899,1.4697,2.4104,2.525,-800.9231,-11.5348,-1103.3927,-15.8909,1807.8915,26.037,46.2799,3213.4647,11.8621,811,639,12.4739,653.1628,508.2849,5.8899,827,735,3.5553,698.6414,650.6693,-0.9079,2220.9302,2261.6279,22.2209,6.8925,560,-36106.5377,4546,968.7018,667.3899,-12.7145,1984,2562,2.8464,498.1375,470.5643,5.5415,0.7158,0.4407,199.381,2.8715,1.1841,339.3855,4.8878,2.4255
"162","xd0fhIzwuqmwINgqcKi3","9/25/2023",17:31:01,"WBB015","Countermovement Jump",NA,NA,682.797,0.2887,165.6429,-0.2642,6895.5224,-6105.0006,1613,236.2342,1313.7985,192.4142,1611,235.9413,1392.3889,203.9243,1645,240.9208,0.261,41.4944,0.134,21.3037,0.234,37.2019,0.48,0.629,84.0857,166.8355,502.1905,250.9212,1.9841,-0.7544,-1.2158,1.4878,2.3799,2.5008,-898.9936,-12.9162,-1264.8712,-18.1729,1861.5337,26.7454,46.5385,3239.1761,10.2421,888,723,17.9535,774.8358,538.9627,8.693,894,751,5.329,733.2949,659.094,1.9481,3514.9254,3380.597,30.5019,10.1336,840,-15875.4018,3429,872.6381,502.199,7.8449,1849,1580,1.6472,443.506,429.1321,3.2314,0.7631,0.4589,175.5805,2.5226,1.2081,326.61,4.6925,2.397
"163","3iECQUVbPaeizYL22Hz6","9/18/2023",17:31:13,"WBB015","Countermovement Jump",NA,NA,694.811,0.2301,150.4842,-0.1949,5248.366,-7692.3654,1499,215.7421,1179.5948,169.772,1499,215.7421,1378.9727,198.4673,1742,250.7157,0.234,38.5502,0.153,25.2059,0.22,36.2438,0.423,0.607,73.7639,151.2496,484.178,225.0135,2.0505,-0.653,-1.0429,1.3421,2.1247,2.2597,-705.4574,-9.9603,-973.3405,-13.7425,1662.4009,23.4714,41.8054,2960.9426,8.7392,815,684,5.0743,619.7255,559.8693,3.2147,899,843,5.6505,728.4455,650.5273,19.3026,3130.719,2117.6471,9.5978,10.7098,870,-39915.32,3287,859.5667,473.0783,7.3319,1764,1523,5.4816,453.3425,406.2241,10.3985,0.6969,0.3791,180.07,2.5424,1.0415,304.108,4.2937,2.1355
"164","W8gy0NqTSixCCjMeogbp","9/18/2023",17:31:07,"WBB015","Countermovement Jump",NA,NA,694.989,0.2347,152.0237,-0.179,7875.969,-9537.6685,1707,245.6154,1283.2326,184.6407,1704,245.1837,1451.099,208.7945,1793,257.9897,0.227,40.681,0.129,23.1183,0.202,36.2007,0.426,0.558,75.3669,153.5697,458.978,228.9366,2.0376,-0.6899,-1.0765,1.4064,2.1459,2.2879,-797.6328,-11.2589,-1046.314,-14.7691,1788.4959,25.2452,44.0897,3123.5357,4.9296,894,810,11.4953,715.3721,567.8605,-2.0636,878,915,0.7546,731.0248,720.0743,3.1496,4062.0155,3813.9535,20.6582,1.5289,560,-38235.9624,3909,952.9482,562.4549,-3.3001,1890,2019,1.8175,485.1339,467.8143,3.5798,0.7634,0.4206,165.0205,2.3293,1.0638,293.9575,4.1493,2.1677
"165","gdYRzSNhbERbAFCWv8Cv","9/11/2023",17:30:15,"WBB015","Countermovement Jump",NA,NA,690.798,0.2394,152.6155,-0.1645,15978.4946,-13226.5889,2176,314.998,1590.2043,230.1982,2169,313.9847,1636.5864,236.9124,2319,335.6987,0.191,42.8251,0.093,20.852,0.162,36.3229,0.441,0.446,82.8873,154.2887,413.3295,237.176,1.8614,-0.7364,-1.1917,1.517,2.1673,2.3084,-1046.2974,-14.8584,-1501.2025,-21.3185,2073.3005,29.4429,47.3059,3331.1774,7.1462,1162,1007,13.028,898.6882,691.5161,2.8029,1192,1127,-0.932,810.6667,825.9198,8.21,8645.1613,7333.3333,23.088,-1.7723,560,-15765.2236,4978,958.7982,720.6159,-17.718,2048,2930,-13.1212,416.4964,542.3018,-23.2135,0.9888,0.5368,147.1315,2.0894,1.1771,266.198,3.7803,2.191
"166","oQ5h4raFxmStjorLXSEp","9/11/2023",17:30:07,"WBB015","Countermovement Jump",NA,NA,691.235,0.2684,161.7034,-0.1827,10579.8319,-10680.8839,1951,282.2484,1376.8487,199.1868,1951,282.2484,1574.7596,227.8183,2081,301.0554,0.214,41.4729,0.119,23.062,0.183,35.4651,0.459,0.516,80.9465,162.645,452.3445,243.5915,2.0093,-0.7575,-1.1529,1.5435,2.2949,2.429,-917.1466,-13.0161,-1235.5328,-17.5347,2085.0496,29.591,48.9526,3449.3116,8.2522,1056,895,11.5689,768.0672,608.7815,5.0457,1093,988,3.5905,815.6503,759.1093,3.4154,5470.5882,5109.2437,20.7835,6.9607,770,-43114.0832,4787,893.0506,692.5286,-15.0616,2033,2754,-4.4053,426.8545,466.1961,-8.4501,0.8895,0.5202,163.2035,2.3162,1.1488,289.141,4.1035,2.3083
"167","nUqushvcBFrVb4aQFe59","10/16/2023",08:33:34,"WBB016","Countermovement Jump",NA,NA,1004.939,0.2143,210.0336,-0.2225,12185.4839,-11337.855,2523,251.06,1979.4597,196.9731,2523,251.06,1952.8964,194.3298,2544,253.1497,0.342,49.7093,0.124,18.0233,0.222,32.2674,0.419,0.688,120.0751,211.695,679.479,331.7701,1.763,-0.7477,-1.1788,1.4161,2.0503,2.2189,-1325.4186,-12.9385,-1814.7196,-17.7149,2397.5236,23.4041,38.6048,3954.6855,2.497,1293,1230,2.0953,1010.4677,968.9919,3.4591,1316,1228,5.6804,1031.9144,920.982,7.8756,6572.5806,5612.9032,4.069,10.7393,1340,-5914.0196,3560,1160.4097,354.2504,46.236,2603,957,19.1998,691.603,468.8067,32.2237,0.609,0.3114,244.6875,2.3886,1.1721,434.7915,4.2443,2.0665
"168","fWFOmleVgnz7Q8ebOnXy","10/16/2023",08:33:27,"WBB016","Countermovement Jump",NA,NA,1006.984,0.2007,203.6764,-0.2334,10057.1429,-10268.8467,2397,238.0375,1943.7357,193.0255,2398,238.1369,1860.3833,184.7481,2398,238.1369,0.333,46.7041,0.14,19.6353,0.24,33.6606,0.419,0.713,130.4237,206.0008,719.0785,336.4246,1.5795,-0.8011,-1.284,1.3688,1.9842,2.1749,-1411.0329,-13.7462,-1922.9542,-18.7333,2224.3859,21.6699,36.7881,3776.2517,7.256,1286,1112,4.8695,1019.1929,924.5429,7.4229,1288,1110,8.2393,1006.8333,853.55,15.3409,5800,4257.1429,9.2316,15.2256,NA,-5593.9524,3426,1133.5314,340.2239,13.8938,1951,1475,10.8296,628.1442,505.3872,NA,0.5877,0.2814,271.4015,2.644,1.2706,447.677,4.3613,2.0069
"169","ZPfSxeOPXAnmnPQ69hbF","10/9/2023",17:30:26,"WBB016","Countermovement Jump",NA,NA,1011.698,0.2331,220.5642,-0.2066,14213.6752,-12960.1077,2677,264.6047,2000.4103,197.728,2677,264.6047,2032.0139,200.8518,2680,264.9012,0.255,43.3673,0.117,19.898,0.216,36.7347,0.446,0.588,114.8413,221.7092,673.446,336.5506,1.9306,-0.7304,-1.1152,1.4531,2.1387,2.2843,-1286.9856,-12.4793,-1772.8257,-17.1903,2566.9355,24.8905,39.9005,4114.9062,4.8935,1404,1273,7.5634,1075.8547,924.5556,4.8507,1405,1275,5.5111,1072,960.0139,1.383,7205.1282,7008.547,14.1005,10.4506,910,-7442.6444,3383,1265.0879,334.3883,36.3287,2306,1077,6.5902,674.2297,590.8582,12.3738,0.7585,0.3965,233.21,2.2613,1.1136,440.236,4.2688,2.1498
"170","f6ReH0ioOev0ZwmJoRbJ","10/9/2023",17:30:18,"WBB016","Countermovement Jump",NA,NA,1013.43,0.2225,215.8274,-0.187,17578.4314,-14992.7434,2803,276.5855,2063.9216,203.657,2803,276.5855,2092.77,206.5037,2806,276.8815,0.284,48.4642,0.102,17.4061,0.2,34.1297,0.432,0.586,106.2451,217.252,629.553,323.4971,2.0448,-0.6795,-1.0328,1.4332,2.0892,2.2238,-1228.7432,-11.8942,-1700.566,-16.4615,2584.9266,25.0221,39.9399,4126.0277,2.9611,1443,1360,2.6914,1059.7353,1004.1863,2.9936,1445,1361,6.5215,1114.625,978.145,5.1868,9245.098,8333.3333,5.2213,12.2272,990,-7748.5848,3751,1239.7111,370.1292,18.5284,2223,1528,12.5231,697.4808,542.2303,22.2735,0.7372,0.3796,209.615,2.0291,1.0285,419.938,4.065,2.103
"171","L1BIT4KqR1wGTTjV1Rlk","10/2/2023",17:27:08,"WBB016","Countermovement Jump",NA,NA,1000.781,0.2103,207.2306,-0.1914,11437.5,-12887.599,2467,246.5075,1774.2891,177.2904,2463,246.1078,1976.3709,197.4829,2481,247.9064,0.281,45.1768,0.128,20.5788,0.213,34.2444,0.414,0.622,98.2745,209.0166,648.5575,307.2912,2.1269,-0.6607,-0.9713,1.3587,2.0313,2.1661,-1037.1379,-10.1664,-1387.1562,-13.5974,2352.6196,23.0612,37.8579,3862.1238,6.9428,1317,1146,6.171,941.8906,832.3984,7.2954,1331,1150,9.438,1081.4507,894.9202,5.4645,6031.25,5406.25,11.6285,17.2348,1070,-7317.8989,3614,1193.2467,361.118,39.4023,2519,1095,14.9828,686.014,507.2327,26.0683,0.6656,0.3381,226.3745,2.219,0.9633,422.183,4.1384,2.0489
"172","qDyV7TelC9va6x7Lj7RC","10/2/2023",17:26:54,"WBB016","Countermovement Jump",NA,NA,1001.042,0.1842,194.0015,-0.1734,14171.1712,-14883.3423,2581,257.8313,1900.0811,189.8103,2575,257.232,1974.975,197.2919,2653,265.0238,0.23,42.5139,0.111,20.5176,0.2,36.9686,0.392,0.541,98.9993,196.0611,606.3845,295.0604,1.9804,-0.6441,-0.9808,1.3571,1.9012,2.0869,-1086.9584,-10.652,-1452.8671,-14.2378,2285.3161,22.3956,37.2303,3799.0871,6.0971,1366,1209,5.9481,1006.5495,893.5315,6.8225,1417,1236,6.4378,1051.06,923.915,9.2181,7738.7387,6432.4324,11.2073,12.101,2070,-10119.0985,4372,1095.7072,436.7449,3.3852,2260,2112,15.3976,632.2097,463.4976,26.6733,0.7246,0.3405,210.115,2.0591,0.9702,396.2695,3.8834,1.9214
"173","wnV8cdt0gy8GedZBOhwH","9/25/2023",17:30:48,"WBB016","Countermovement Jump",NA,NA,1008.143,0.2093,208.2428,-0.2182,10328.4672,-11097.495,2422,240.2437,1855.8686,184.0878,2422,240.2437,1934.6356,191.9009,2462,244.2114,0.25,40.8497,0.137,22.3856,0.225,36.7647,0.419,0.612,115.4234,209.6588,690.03,325.0822,1.8164,-0.7051,-1.1274,1.3846,2.0264,2.1998,-1187.5655,-11.5559,-1667.8944,-16.2299,2338.0737,22.7512,38.1454,3920.0878,12.469,1362,1060,17.6375,1091.5985,764.2701,10.723,1363,1099,6.8522,1033.6,901.0356,6.2898,5489.0511,4839.4161,30.0324,12.858,1700,-5934.1406,3092,1135.22,306.7025,-23.1565,1188,1904,1.9419,578.6324,556.5876,3.804,0.6846,0.342,253.539,2.4671,1.1232,436.491,4.2474,2.0401
"174","WrmoDJ2in0In0AO4a6ge","9/25/2023",17:30:37,"WBB016","Countermovement Jump",NA,NA,1007.831,0.2067,206.9054,-0.2209,9317.2414,-10708.4047,2365,234.6624,1903.2897,188.8501,2365,234.6624,1916.6491,190.1756,2399,238.0359,0.24,39.1517,0.145,23.6542,0.228,37.1941,0.433,0.613,129.1535,208.377,713.4515,337.5305,1.6134,-0.7649,-1.262,1.3447,2.014,2.1589,-1335.1219,-12.9958,-2016.7666,-19.6308,2273.4067,22.1288,36.8232,3783.0289,14.2495,1351,1014,11.5977,1062.0138,841.2759,15.2147,1382,1017,15.1205,1103.2281,813.4211,28.0533,5965.5172,3351.7241,20.7211,26.2666,880,-6495.7351,4231,1268.6864,419.8124,14.5828,2424,1807,4.1772,660.8409,607.8455,8.0447,0.7064,0.3372,275.289,2.6796,1.2572,438.1625,4.265,2.0283
"175","93xQZljueLoXX8D674qj","9/18/2023",17:30:46,"WBB016","Countermovement Jump",NA,NA,996.197,0.2172,209.6237,-0.1971,12867.7686,-12959.4902,2554,256.375,1927.4463,193.4804,2551,256.0738,1999.9,200.7535,2564,257.3788,0.254,43.4188,0.121,20.6838,0.21,35.8974,0.44,0.585,111.8942,212.0301,653.6655,323.9243,1.8949,-0.7207,-1.1162,1.3865,2.0643,2.1968,-1240.7946,-12.2187,-1731.4878,-17.0507,2416.2629,23.794,38.7182,3931.7965,13.3673,1446,1105,21.4316,1170.2645,757.1818,12.1685,1438,1126,9.5293,1095.2381,904.6619,-0.8349,6380.1653,6487.6033,35.3995,17.4298,1280,-6004.3012,4079,1171.3102,409.4572,29.2474,2636,1443,14.4248,670.1344,501.1758,25.1956,0.7521,0.3713,232.434,2.2889,1.1019,421.2315,4.1481,2.088
