"","TestId","Date","Time","Athlete Code","Type","Excluded","Tags","System Weight","Jump Height","Jump Momentum","Countermovement Depth","Braking RFD","Stiffness","Force at Min Displacement","Relative Force at Min Displacement","Avg. Braking Force","Avg. Relative Braking Force","Peak Braking Force","Peak Relative Braking Force","Avg. Propulsive Force","Avg. Relative Propulsive Force","Peak Propulsive Force","Peak Relative Propulsive Force","Unweighting Phase","Unweighting Phase %","Braking Phase","Braking Phase %","Propulsive Phase","Propulsive Phase %","Flight Time","Time To Takeoff","Braking Net Impulse","Propulsive Net Impulse","Positive Impulse","Positive Net Impulse","Impulse Ratio","Avg. Braking Velocity","Peak Braking Velocity","Avg. Propulsive Velocity","Takeoff Velocity","Peak Velocity","Avg. Braking Power","Avg. Relative Braking Power","Peak Braking Power","Peak Relative Braking Power","Avg. Propulsive Power","Avg. Relative Propulsive Power","Peak Relative Propulsive Power","Peak Propulsive Power","L|R Peak Braking Force","Left Force at Peak Braking Force","Right Force at Peak Braking Force","L|R Avg. Braking Force","Left Avg. Braking Force","Right Avg. Braking Force","L|R Peak Propulsive Force","Left Force at Peak Propulsive Force","Right Force at Peak Propulsive Force","L|R Avg. Propulsive Force","Left Avg. Propulsive Force","Right Avg. Propulsive Force","L|R Avg. Braking RFD","Left Avg. Braking RFD","Right Avg. Braking RFD","L|R Braking Impulse Index","L|R Propulsive Impulse Index","Time to Stabilization","Landing Stiffness","Peak Landing Force","Avg. Landing Force","Relative Peak Landing Force","L|R Peak Landing Force","Left Force at Peak Landing Force","Right Force at Peak Landing Force","L|R Avg. Landing Force","Left Avg. Landing Force","Right Avg. Landing Force","L|R Landing Impulse Index","RSI","mRSI","Braking Impulse","Relative Braking Impulse","Relative Braking Net Impulse","Propulsive Impulse","Relative Propulsive Impulse","Relative Propulsive Net Impulse","L_R_Diff_Peak_Propulsive","L_R_Total_Peak_Propulsive","Peak_Propulsive_Asymmetry_Index","L_R_Diff_Peak_Landing","L_R_Total_Peak_Landing","Peak_Landing_Asymmetry_Index","L_R_Diff_Peak_Braking","L_R_Total_Peak_Braking","Peak_Braking_Asymmetry_Index"
"1124","oWYJZMYjuCwOfv5ScRxX","9/12/2023",07:43:39,"MFB086","Countermovement Jump",NA,NA,798.188,0.3321,207.6904,-0.2736,8540.146,-7211.9608,1973,247.1849,1407.0657,176.2825,1968,246.5585,1677.7342,210.1929,2089,261.7178,0.411,52.3567,0.137,17.4522,0.237,30.1911,0.547,0.785,82.8287,209.4189,590.77,292.2477,2.5283,-0.6961,-1.0298,1.6718,2.5526,2.7219,-870.5195,-10.699,-1135.7083,-13.9582,2457.0869,30.1984,52.29,4254.5603,-3.5569,949,1019,-5.8018,662.7153,744.3504,-2.3456,1020,1069,-6.6286,783.2616,894.4726,-4.9573,4058.3942,4481.7518,-10.9725,-12.4126,NA,-13694.5125,7923,1030.8654,992.6233,-2.3097,3870,4053,-2.7972,501.0151,529.8504,NA,0.6968,0.423,192.1805,2.362,1.018,398.5895,4.8988,2.5738,49,2089,2.34561991383437,183,7923,2.30973116243847,70,7923,0.88350372333712
"1125","hDWy1FRJpfdjviTAHZFY","9/12/2023",07:43:32,"MFB086","Countermovement Jump",NA,NA,797.483,0.3169,202.6987,-0.2702,5454.023,-6465.0727,1747,219.0642,1292.7414,162.1027,1747,219.0642,1642.375,205.9448,2013,252.4192,0.3,42.0168,0.174,24.3697,0.24,33.6134,0.53,0.714,85.697,203.6326,619.4875,289.3295,2.3762,-0.7103,-1.0562,1.5597,2.4934,2.6506,-827.0244,-10.1734,-1052.4398,-12.9463,2300.8572,28.3033,49.6728,4038.0472,-5.7813,823,924,-9.0643,587.7816,704.9598,-2.2355,984,1029,-4.9461,780.5708,861.8042,-6.0063,2563.2184,2890.8046,-16.6319,-9.4251,NA,-38958.5633,9544,1199.2899,1196.7653,4.5893,4991,4553,7.6948,645.7862,553.5036,NA,0.7423,0.4438,224.459,2.7611,1.0542,395.0285,4.8593,2.5049,45,2013,2.2354694485842,438,9544,4.58927074601844,101,9544,1.058256496228
"1126","HqdAbmiCF715yx80aQcY","8/29/2023",07:47:16,"MFB086","Countermovement Jump",NA,NA,795.638,0.3269,205.4029,-0.3001,5964.497,-6013.7783,1805,226.862,1288.142,161.9005,1806,226.9877,1590.7645,199.9357,1891,237.6709,0.318,42.6273,0.169,22.6542,0.259,34.7185,0.539,0.746,82.7267,206.8208,630.0805,289.5474,2.5,-0.722,-1.0281,1.6091,2.5326,2.7041,-828.0701,-10.2099,-1058.4708,-13.0507,2288.3134,28.2143,50.5907,4103.1461,-2.3256,882,924,-0.1525,643.0888,645.0533,-2.3797,923,968,-5.547,751.2625,839.5019,-6.9444,2775.1479,3189.3491,-0.2727,-10.4922,NA,-19646.7324,6516,1006.4179,818.9654,-13.1062,2831,3685,-5.7437,474.306,532.1119,NA,0.7225,0.4382,217.1895,2.6779,1.02,412.891,5.0908,2.55,45,1891,2.37969328397673,854,6516,13.1062001227747,42,6516,0.644567219152855
"1127","iFTChc5f514EcaWeMLw7","8/29/2023",07:47:07,"MFB086","Countermovement Jump",NA,NA,795.252,0.3374,208.5601,-0.2794,6526.9461,-6749.6259,1886,237.1575,1277.3533,160.6225,1886,237.1575,1650.0738,207.4907,1981,249.1034,0.389,48.625,0.167,20.875,0.244,30.5,0.549,0.8,79.9644,209.5045,616.3175,289.4689,2.62,-0.7066,-0.9886,1.6515,2.5727,2.7377,-799.1058,-9.8575,-999.4523,-12.329,2417.0079,29.8155,52.1857,4230.4544,-4.4539,901,985,-5.4604,603.8024,673.5509,-2.3725,967,1014,-5.6217,778.6557,871.418,-5.1376,3095.8084,3431.1377,-10.3565,-10.6342,710,-29422.9468,7618,1119.1169,957.9353,5.4608,4017,3601,-6.1352,525.2282,593.8887,-11.5909,0.6863,0.4217,212.7715,2.6247,0.9864,403.546,4.978,2.5844,47,1981,2.37253912165573,416,7618,5.46075085324232,84,7618,1.10265161459701
"1128","BTT0twePvXGeEBVxVywo","8/29/2023",07:47:00,"MFB086","Countermovement Jump",NA,NA,795.879,0.3375,208.7748,-0.3204,5178.1609,-5293.2857,1696,213.0977,1259.6839,158.2758,1695,212.9721,1539.1809,193.3938,1878,235.9655,0.396,46.4789,0.174,20.4225,0.282,33.0986,0.538,0.852,80.2501,210.4441,653.615,290.6942,2.6224,-0.6835,-1.0003,1.5475,2.5734,2.7408,-777.2117,-9.5799,-993.3536,-12.2441,2187.7229,26.9659,51.9731,4216.5476,-3.3628,819,876,-2.0581,616.8793,642.8046,-1.065,929,949,-6.1613,722.1738,817.0071,-5.2164,2454.023,2724.1379,-4.0202,-11.5926,560,-38481.9535,8001,1186.5679,1005.3036,-5.6368,3775,4226,-0.605,589.6946,596.8732,-1.2046,0.6315,0.3962,218.733,2.6961,0.9892,434.882,5.3604,2.5939,20,1878,1.06496272630458,451,8001,5.63679540057493,57,8001,0.712410948631421
"1129","hRROYkfMpPTn9DGqBKB8","10/17/2023",07:24:52,"MFB087","Countermovement Jump",NA,NA,753.054,0.5202,245.2506,-0.3256,7962.0253,-6179.5647,2012,267.1787,1356.4747,180.1298,2010,266.9131,1836.9427,243.9324,2088,277.271,0.409,51.5113,0.158,19.8992,0.227,28.5894,0.65,0.794,94.7075,247.0342,631.6675,341.7417,2.6084,-0.8518,-1.2475,1.8777,3.1949,3.2857,-1019.4738,-13.2806,-1299.6312,-16.9302,3145.1088,40.9712,74.0077,5681.1244,14.7264,1153,857,11.9217,759.0949,597.3797,5.4598,1101,987,9.6114,1006.7489,830.1938,20.3498,4791.1392,3170.8861,21.2637,17.5484,NA,-7369.4587,6210,977.6961,824.6421,1.4493,3150,3060,13.4347,554.5234,423.1726,NA,0.8186,0.6552,213.69,2.7837,1.2337,417.9775,5.445,3.2181,114,2088,5.45977011494253,90,6210,1.44927536231884,296,6210,4.76650563607085
"1130","FYbiRtCLjH5cpegi4Hgf","10/17/2023",07:24:44,"MFB087","Countermovement Jump",NA,NA,751.663,0.5054,241.2743,-0.3054,6058.5106,-6200.8393,1894,251.9746,1235.4415,164.3611,1891,251.5755,1803.5696,239.9439,2185,290.6888,0.323,43.5897,0.188,25.3711,0.23,31.0391,0.633,0.741,90.3754,242.8615,647.432,333.2369,2.6873,-0.8104,-1.1909,1.7774,3.1489,3.234,-898.1834,-11.7222,-1096.7182,-14.3133,2992.6121,39.0568,74.7267,5725.7211,9.4659,1035,856,11.1903,686.8457,548.5957,5.7208,1155,1030,8.2771,976.4261,827.1435,17.1203,3547.8723,2510.6383,20.104,15.2926,1610,-12846.9609,5267,900.2056,700.713,3.5124,2726,2541,-6.7919,419.5323,480.6733,-12.7439,0.8543,0.682,231.688,3.0238,1.1795,415.744,5.4259,3.1696,125,2185,5.720823798627,185,5267,3.5124359217771,179,5267,3.39851908107082
"1131","x1LJkgabKJWVro2JfBRL","10/3/2023",06:24:46,"MFB087","Countermovement Jump",NA,NA,752.231,0.5294,247.1368,-0.3266,8341.7722,-6346.3405,2073,275.5802,1384.962,184.1139,2072,275.4473,1849.3407,245.8474,2109,280.366,0.332,46.3687,0.158,22.067,0.226,31.5642,0.655,0.716,99.309,248.9683,637.134,348.2773,2.507,-0.9141,-1.3094,1.9059,3.223,3.3125,-1103.6907,-14.3935,-1438.5253,-18.7601,3201.1771,41.7472,73.7773,5657.2426,9.1699,1131,941,7.9598,747.6013,637.3608,8.8668,1148,961,5.1831,972.5973,876.7434,11.6844,4658.2278,3683.5443,14.7272,9.8799,NA,-9314.0982,4902,978.4089,651.6615,-6.6503,2288,2614,12.5453,550.5765,427.8324,NA,0.9148,0.7394,218.1615,2.8451,1.2951,418.9725,5.4639,3.2468,187,2109,8.86676149834045,326,4902,6.65034679722562,190,4902,3.87596899224806
"1132","hGabRQULGr5uTfwtCDrx","10/3/2023",06:24:38,"MFB087","Countermovement Jump",NA,NA,751.751,0.5035,240.8555,-0.3202,6928.5714,-5971.482,1912,254.3395,1354.9226,180.2356,1912,254.3395,1812.5947,241.1164,2137,284.2697,0.332,45.6671,0.168,23.1087,0.227,31.2242,0.636,0.727,100.7458,241.743,639.4305,342.4889,2.3995,-0.8525,-1.317,1.8133,3.1431,3.2303,-1036.454,-13.5252,-1383.46,-18.0535,3035.6599,39.6139,73.5882,5639.1419,18.0962,1129,783,10.0898,745.8155,609.1071,4.4455,1116,1021,8.0025,978.8238,833.7709,37.1134,4750,2178.5714,18.2168,14.8602,NA,-7686.5879,4993,906.6747,664.1827,-15.6018,2107,2886,9.7621,497.5926,409.0821,NA,0.8748,0.6926,227.04,2.9628,1.3147,412.3905,5.3815,3.1546,95,2137,4.44548432381844,779,4993,15.6018425796115,346,4993,6.9297015822151
"1133","bel7IkiIiQ4g4bEpnLAH","9/26/2023",06:26:08,"MFB087","Countermovement Jump",NA,NA,749.479,0.5116,242.0455,-0.3328,6576.9231,-5862.3109,1951,260.3142,1271.6703,169.6739,1947,259.7805,1809.9258,241.4912,2093,279.2607,0.347,45.7784,0.182,24.0106,0.229,30.2111,0.658,0.758,94.4383,243.7988,646.273,338.2371,2.5816,-0.8879,-1.2496,1.8624,3.1682,3.2604,-993.1735,-12.9997,-1328.3654,-17.3871,3075.2689,40.2525,71.7106,5478.656,1.3867,987,960,2.9182,654.3901,617.2802,2.5323,1073,1020,0.7062,911.3537,898.5721,2.5898,3373.6264,3203.2967,5.6726,1.4223,NA,-7126.1119,5670,967.2886,756.5255,-2.5044,2764,2906,16.4277,563.0959,404.1927,NA,0.8681,0.6749,230.8435,3.0215,1.2361,415.4295,5.4376,3.1911,53,2093,2.53225035833731,142,5670,2.50440917107584,27,5670,0.476190476190476
"1134","3xMavdcilynNNLF2WFzA","9/26/2023",06:25:58,"MFB087","Countermovement Jump",NA,NA,745.109,0.5363,246.3781,-0.3095,5516.129,-5725.9667,1772,237.8176,1206.4677,161.9183,1773,237.9518,1804.3648,242.1612,2194,294.4536,0.317,43.0707,0.186,25.2717,0.233,31.6576,0.647,0.736,85.2982,247.6661,645.165,332.9643,2.9035,-0.795,-1.1307,1.7959,3.2438,3.3251,-853.3735,-11.2354,-1078.0482,-14.1934,3058.1611,40.2633,77.7448,5905.0275,4.4557,926,847,7.4763,648.3333,558.1344,4.3756,1145,1049,6.8263,963.7682,840.5966,13.4503,3129.0323,2387.0968,13.8877,12.7722,1640,-24919.5848,4923,898.3841,660.7087,-8.7954,2245,2678,1.5741,456.2628,442.1213,3.113,0.8791,0.7287,223.8885,2.9477,1.123,421.2765,5.5465,3.2607,96,2194,4.37556973564266,433,4923,8.79544992890514,79,4923,1.60471257363396
"1135","a0g9o2CuNfn3yJi3p6tL","9/19/2023",06:26:59,"MFB087","Countermovement Jump",NA,NA,761.088,0.4839,239.0548,-0.3022,7854.4304,-6645.2395,2008,263.8328,1329.7025,174.7107,2003,263.1759,1865.9171,245.1644,2194,288.2715,0.293,43.8623,0.158,23.6527,0.217,32.485,0.621,0.668,89.2186,240.7274,615.354,329.946,2.6982,-0.8216,-1.1622,1.8124,3.0813,3.1719,-956.9388,-12.3344,-1302.6935,-16.791,3081.8724,39.7236,71.6011,5555.0207,11.9321,1121,882,5.0535,698.4494,631.2532,4.8314,1150,1044,6.8036,996.4332,869.4839,22.8042,4822.7848,3031.6456,9.5247,12.7559,NA,-10140.3234,5506,927.8896,723.438,-8.6814,2514,2992,6.5873,494.5061,433.3835,NA,0.9296,0.7244,209.4705,2.7,1.15,405.8835,5.2316,3.1028,106,2194,4.83135824977211,478,5506,8.68143843080276,239,5506,4.34071921540138
"1136","oycfuyxkzD0RCvAf4uNj","9/19/2023",06:26:49,"MFB087","Countermovement Jump",NA,NA,762.565,0.4689,235.7649,-0.2919,7278.481,-6563.1473,1916,251.2573,1358.6266,178.1653,1912,250.7327,1847.5826,242.2853,2222,291.385,0.354,48.4932,0.158,21.6438,0.218,29.863,0.616,0.73,93.5972,237.4703,617.792,331.0676,2.5372,-0.8058,-1.2166,1.7464,3.033,3.1223,-978.5584,-12.5886,-1233.1565,-15.8639,2977.0371,38.298,71.8557,5585.5887,6.59,1019,893,2.7723,698.1456,660.481,4.4104,1160,1062,5.4659,974.2844,873.2982,11.3043,4050.6329,3227.8481,5.3521,10.3729,1680,-14380.0672,5777,900.8548,757.5748,-3.4447,2789,2988,0.8923,454.4464,446.4083,1.7646,0.8438,0.6423,214.0825,2.7541,1.2041,403.7095,5.1935,3.0549,98,2222,4.41044104410441,199,5777,3.44469447810282,126,5777,2.18106283538169
"1137","vJLMySCwvnLKXvcOhq9R","9/12/2023",06:27:29,"MFB087","Countermovement Jump",NA,NA,752.525,0.519,244.7735,-0.3114,7662.6506,-6497.0611,2023,268.8283,1345.1205,178.7476,2023,268.8283,1859.9412,247.1601,2153,286.1035,0.263,40.4615,0.166,25.5385,0.221,34,0.645,0.65,97.7324,245.7305,634.69,343.4628,2.5143,-0.88,-1.2771,1.8734,3.1909,3.2747,-1039.0691,-13.5454,-1306.8142,-17.0358,3182.2182,41.4838,73.13,5609.8028,3.8062,1050,973,3.7073,697.494,647.6265,2.7404,1106,1047,3.195,959.6833,900.2579,0.9434,3867.4699,3795.1807,7.1639,6.1967,NA,-20671.8755,5989,1246.9497,795.854,-15.5786,2528,3461,0.33,625.5325,621.4172,NA,0.9923,0.7984,222.6515,2.9025,1.274,412.0385,5.3714,3.2034,59,2153,2.74036228518347,933,5989,15.5785606946068,77,5989,1.28569043245951
"1138","tVoL0xieVxoJjO3Val7c","9/12/2023",06:27:22,"MFB087","Countermovement Jump",NA,NA,752.373,0.4963,239.3128,-0.3145,6416.2162,-6177.0902,1943,258.2496,1249.0432,166.0138,1939,257.7179,1787.0991,237.5283,2114,280.9777,0.297,41.5966,0.185,25.9104,0.232,32.493,0.635,0.714,91.2865,241.007,646.033,332.2935,2.6401,-0.8492,-1.2029,1.8101,3.1203,3.2123,-938.8517,-12.2414,-1106.2555,-14.4242,2976.214,38.8061,72.203,5537.571,1.1862,981,958,-1.625,614.373,634.6703,5.298,1113,1001,5.5684,943.306,843.7931,-2.9486,3113.5135,3302.7027,-3.1915,10.5349,NA,-14900.7607,6241,1070.2632,829.5088,-8.6044,2852,3389,3.9934,556.5013,513.7619,NA,0.8894,0.695,230.4755,3.0051,1.1903,415.5575,5.4183,3.1424,112,2114,5.29801324503311,537,6241,8.60439032206377,23,6241,0.368530684185227
"1139","ZsAqKWn8zB7jr3h8WZGN","8/29/2023",06:30:33,"MFB087","Countermovement Jump",NA,NA,750.138,0.5429,249.5606,-0.335,9053.6913,-6267.8968,2100,279.9485,1487.5638,198.3053,2099,279.8152,1863.3467,248.4005,2141,285.4142,0.304,44.8378,0.149,21.9764,0.225,33.1858,0.668,0.678,109.1949,251.5084,641.255,360.7034,2.3033,-0.9609,-1.4439,1.9431,3.2637,3.3556,-1255.7911,-16.4227,-1680.5509,-21.9776,3272.9799,42.8027,74.7212,5713.6813,-2.7156,1021,1078,-0.9632,736.6174,750.9463,-0.8874,1061,1080,-1.1136,921.2978,942.0489,-5.5597,4275.1678,4778.5235,-1.8806,-2.2046,730,-12867.3556,7074,1093.226,943.0265,-10.9132,3151,3923,19.3529,652.3986,440.8274,32.4042,0.9853,0.8007,220.9655,2.8897,1.428,420.2895,5.4964,3.2891,19,2141,0.887435777673984,772,7074,10.9132032796155,57,7074,0.805767599660729
"1140","KwqMBsr7B8TTzPjBdUzj","8/29/2023",06:30:16,"MFB087","Countermovement Jump",NA,NA,750.571,0.5327,247.3547,-0.3243,10107.1429,-6681.7315,2167,288.7135,1528.8143,203.6868,2167,288.7135,1889.0876,251.6867,2196,292.5773,0.293,45.0769,0.14,21.5385,0.217,33.3846,0.658,0.65,108.2416,248.1281,624.3235,356.3697,2.2924,-0.9308,-1.4153,1.9506,3.2329,3.3292,-1245.9,-16.284,-1664.0394,-21.7491,3312.2578,43.2914,75.2652,5758.6031,-1.3383,1069,1098,1.6437,776.9714,751.8429,1.275,1112,1084,0.0922,945.4147,943.6728,-6.4311,4728.5714,5378.5714,3.2852,0.1833,2500,-15069.5897,5343,849.0708,711.858,-16.8258,2222,3121,9.3076,464.0496,385.0212,17.0285,1.0123,0.8196,213.3215,2.7881,1.4147,411.002,5.3718,3.243,28,2196,1.27504553734062,899,5343,16.8257533221037,29,5343,0.542766236196893
"1141","HEHoe57MpLmWqLRQWCB4","8/29/2023",06:30:06,"MFB087","Countermovement Jump",NA,NA,750.714,0.545,250.2335,-0.3238,7442.4242,-6111.6193,1979,263.6157,1345.0242,179.166,1979,263.6157,1877.9009,250.1486,2184,290.923,0.326,45.7223,0.165,23.1417,0.222,31.136,0.668,0.713,97.4422,251.202,639.1705,348.6442,2.578,-0.852,-1.2766,1.9056,3.2699,3.3494,-1017.5468,-13.2969,-1267.678,-16.5655,3278.8976,42.8472,75.9996,5815.8975,-0.5558,984,995,-0.1672,671.3879,673.6364,2.381,1118,1066,1.7074,954.982,922.9189,-1.9544,3648.4848,3793.9394,-0.323,3.3505,1650,-10095.5294,7623,904.0133,1015.4333,-2.9778,3698,3925,19.178,538.6927,365.3206,32.1833,0.9369,0.7643,221.31,2.892,1.2733,417.8605,5.4604,3.2826,52,2184,2.38095238095238,227,7623,2.97783025055752,11,7623,0.144300144300144
"1142","mXW00erldduG6waTaqhf","10/17/2023",08:36:44,"MFB088","Countermovement Jump",NA,NA,883.324,0.2922,215.6067,-0.2107,7868.2635,-10435.3257,2199,248.946,1352.3892,153.1023,2199,248.946,2048.9622,231.9604,2846,322.1921,0.348,49.7143,0.167,23.8571,0.185,26.4286,0.482,0.7,77.6749,216.7296,605.3345,294.4045,2.7902,-0.6235,-0.8656,1.6343,2.3945,2.5664,-752.7088,-8.3594,-936.4989,-10.4005,2844.4784,31.5901,56.718,5107.0738,9.3224,1202,997,10.0638,744.2455,608.1437,5.2003,1497,1349,3.8316,1063.7351,985.227,18.2648,4652.6946,3215.5689,18.2464,7.4126,NA,-20894.168,3817,1185.2479,432.1178,2.4365,1955,1862,8.4255,642.5552,542.6926,NA,0.6886,0.4175,225.19,2.5009,0.8626,380.1445,4.2218,2.407,148,2846,5.20028109627547,93,3817,2.43646843070474,205,3817,5.37070998166099
"1143","oW0yPX1NlW7E5zdTOj8P","10/17/2023",08:36:38,"MFB088","Countermovement Jump",NA,NA,884.09,0.344,234.1169,-0.216,7930.8176,-9989.1997,2158,244.0928,1415.3648,160.0928,2143,242.3961,2147.6398,242.9209,2830,320.1032,0.299,46.4286,0.159,24.6894,0.186,28.882,0.526,0.644,83.8382,236.0743,624.9235,319.9124,2.8158,-0.6596,-0.9426,1.6578,2.5978,2.7258,-834.9164,-9.2644,-1049.085,-11.6408,3106.5573,34.4708,61.5643,5548.2511,11.1526,1191,952,9.2547,773.1761,642.1887,6.5724,1508,1322,7.6395,1155.8548,991.7849,26.0904,5000,2930.8176,16.861,14.2091,NA,-35724.9019,5826,1167.1416,658.9827,-1.7851,2861,2965,-9.0304,530.8718,636.2698,NA,0.8168,0.5341,224.4085,2.4901,0.9303,400.515,4.4442,2.6195,186,2830,6.57243816254417,104,5826,1.78510127016821,239,5826,4.10230003432887
"1144","FvkKu1P7NwDBqjnHtIwS","10/10/2023",07:34:48,"MFB088","Countermovement Jump",NA,NA,885.993,0.2989,218.7242,-0.2194,9651.8519,-10054.2105,2206,248.9862,1486.163,167.7398,2186,246.7288,2028.5677,228.9598,2783,314.1108,0.554,62.8831,0.135,15.3235,0.192,21.7934,0.496,0.881,80.3664,220.4528,590.539,300.8193,2.7431,-0.5982,-0.8996,1.6406,2.4218,2.5945,-800.6248,-8.8648,-1042.6047,-11.5441,2838.4499,31.4282,56.5119,5103.8885,13.6322,1242,944,13.7426,845.2,640.963,7.0787,1490,1293,6.229,1077.4635,951.1042,11.5886,5385.1852,4266.6667,24.1757,11.7657,NA,-16953.6422,4710,1213.0571,531.6069,3.3546,2434,2276,-14.1129,520.93,692.1271,NA,0.563,0.3393,199.9755,2.2142,0.8898,390.5635,4.3244,2.4409,197,2783,7.07869205892921,158,4710,3.35456475583864,298,4710,6.32696390658174
"1145","f08Q32IPfFeXlxJDLa3l","10/10/2023",07:34:42,"MFB088","Countermovement Jump",NA,NA,885.403,0.3291,229.3393,-0.1996,12422.7642,-12221.2218,2439,275.4678,1568.3902,177.1386,2417,272.983,2179.6573,246.1769,2983,336.9087,0.383,55.9942,0.123,17.9825,0.178,26.0234,0.511,0.684,83.2384,231.5728,581.3175,314.8112,2.782,-0.6336,-0.9374,1.7103,2.541,2.6954,-883.4582,-9.7885,-1134.5773,-12.5708,3157.4659,34.9838,61.6604,5565.1672,16.5908,1409,1008,11.5192,874.5285,693.8618,8.6155,1620,1363,9.8714,1197.4101,982.2472,26.4398,7853.6585,4569.1057,20.5638,18.0003,NA,-23733.1813,4216,1152.913,476.1673,2.1822,2154,2062,-6.5881,538.4791,614.4338,NA,0.7471,0.4811,192.143,2.1289,0.9223,389.1745,4.3119,2.5658,257,2983,8.61548776399598,92,4216,2.18216318785579,401,4216,9.51138519924099
"1146","ZHoCJ0rDaWDIzhZC0Phz","10/3/2023",07:35:39,"MFB088","Countermovement Jump",NA,NA,882.798,0.3238,226.8307,-0.2007,11333.3333,-11845.6498,2377,269.2575,1502.5455,170.2026,2377,269.2575,2151.0447,243.6622,2918,330.5399,0.337,52.0062,0.132,20.3704,0.179,27.6235,0.512,0.648,81.0537,228.1872,583.791,309.2408,2.8153,-0.6169,-0.9063,1.6924,2.5206,2.6633,-824.6099,-9.1634,-1056.4498,-11.7397,3097.2135,34.4175,59.8673,5387.4324,7.4464,1277,1100,3.2541,775.7197,726.8258,7.4709,1568,1350,7.1798,1152.743,998.3017,9.2246,6189.3939,5143.9394,6.2598,13.3963,NA,-18835.5664,4115,1096.8158,466.1315,-10.1337,1849,2266,7.8542,591.4812,505.3346,NA,0.7901,0.4997,197.583,2.1956,0.9007,386.208,4.2917,2.5357,218,2918,7.47087045921864,417,4115,10.1336573511543,177,4115,4.30133657351154
"1147","rebKqo8SwykmUWUn2bvU","10/3/2023",07:35:34,"MFB088","Countermovement Jump",NA,NA,883.228,0.3635,240.4507,-0.2111,12515.3846,-11937.8156,2520,285.317,1587.6462,179.755,2505,283.6187,2260.3143,255.9152,2983,337.7384,0.301,49.67,0.13,21.4521,0.175,28.8779,0.543,0.606,90.7559,242.2281,602.3685,332.984,2.669,-0.6974,-1.0183,1.7375,2.6707,2.7884,-975.0405,-10.8298,-1225.6511,-13.6133,3376.0588,37.4978,64.4001,5798.1618,6.8263,1338,1167,8.9567,864.9231,722.7231,5.2632,1570,1413,4.7101,1183.3886,1076.9257,9.6497,6861.5385,5653.8462,16.4365,9.0092,NA,-15391.1772,5999,1150.9337,679.2131,-4.3174,2870,3129,4.0792,598.9414,551.9923,NA,0.896,0.5999,205.5755,2.2833,1.008,396.793,4.4072,2.6904,157,2983,5.26315789473684,259,5999,4.31738623103851,171,5999,2.85047507917986
"1148","nszhdRPP1EWoq6ZPFnCL","9/26/2023",07:38:32,"MFB088","Countermovement Jump",NA,NA,886.429,0.4069,255.319,-0.2633,13738.0952,-9972.9197,2626,296.2448,1717.0714,193.7066,2619,295.4551,2185.1827,246.5153,2736,308.6542,0.391,54.7619,0.126,17.6471,0.197,27.591,0.592,0.714,103.7899,257.149,647.2555,360.9389,2.4776,-0.7901,-1.1593,1.8088,2.8256,2.9359,-1182.3655,-13.0851,-1496.3429,-16.5598,3440.6987,38.0778,63.0738,5699.3348,11.9511,1466,1153,11.015,953.1032,763.9683,8.845,1489,1247,6.8094,1166.9898,1018.1929,19.0064,8174.6032,5563.4921,19.7921,12.7762,NA,-2531.5311,5108,1106.4369,576.2447,-2.5842,2488,2620,0.4123,555.4995,550.9373,NA,0.8291,0.5699,215.48,2.3847,1.1486,431.7755,4.7784,2.8458,242,2736,8.84502923976608,132,5108,2.58418167580266,313,5108,6.12764291307753
"1149","ho07PSObB3sqzvZHUa2j","9/26/2023",07:38:23,"MFB088","Countermovement Jump",NA,NA,885.277,0.406,254.687,-0.2334,17272.7273,-11925.9925,2784,314.4778,1818.8273,205.4529,2784,314.4778,2275.3005,257.0157,2939,331.9865,0.313,51.6502,0.11,18.1518,0.183,30.198,0.591,0.606,101.7355,255.7493,616.871,357.4848,2.5139,-0.762,-1.1296,1.8414,2.8223,2.9311,-1197.9879,-13.2752,-1584.8496,-17.5622,3600.8475,39.902,65.2913,5892.0406,6.9684,1489,1295,5.9044,963.1091,855.7182,6.0905,1559,1380,6.203,1208.2186,1067.082,10.5263,9545.4545,7727.2727,11.1105,11.6791,NA,-9294.2284,5317,1251.2317,600.603,2.8776,2735,2582,4.3732,652.9755,598.2561,NA,0.9752,0.6699,199.116,2.2065,1.1274,417.755,4.6293,2.834,179,2939,6.09050697516162,153,5317,2.87756253526425,194,5317,3.64867406432199
"1150","oGulJDhQfgG7UmztnIeF","9/19/2023",07:44:13,"MFB088","Countermovement Jump",NA,NA,892.233,0.3924,252.3689,-0.2485,13174.6032,-10264.7517,2551,285.9119,1714.1667,192.121,2551,285.9119,2136.5517,239.4612,2683,300.7062,0.339,50.7485,0.126,18.8623,0.203,30.3892,0.583,0.668,102.7276,253.8547,650.127,356.5823,2.4711,-0.7635,-1.1364,1.7966,2.7748,2.9014,-1147.2878,-12.6143,-1465.931,-16.1177,3333.7442,36.6541,61.7575,5616.928,6.2328,1355,1196,5.5555,904.6984,809.4683,6.0007,1422,1261,6.0191,1132.5764,1003.9754,7.4699,7079.3651,6095.2381,10.5115,11.3491,NA,-13327.8708,5663,1184.9124,634.6997,1.2891,2868,2795,0.3528,594.5465,590.3658,NA,0.8728,0.5875,215.149,2.3655,1.1295,434.978,4.7825,2.7911,161,2683,6.00074543421543,73,5663,1.28906939784566,159,5663,2.80769909941727
